Time [s],Value,Parity Error,Framing Error


TX3
01 A4 80 03 00 08 02 00 05 FF FF 00 35 1F 00 B1 0A
3.87483825,'0' (0x00),,
3.8750986875,'8' (0x08),,
3.875359125,'2' (0x02),,
3.8756195625,'0' (0x00),,
3.87588,'5' (0x05),,
3.8761404375,'255' (0xFF),,
3.876400875,'255' (0xFF),,
3.8766613125,'0' (0x00),,
3.87692175,7 (0x37),,
3.8771821875,'3' (0x03),,
3.877442625,'0' (0x00),,
3.8777030625,'177' (0xB1),,
3.8779635,'163' (0xA3),,
*************************************************************************

TX17
3.91981625,'1' (0x01),,
3.9200766875,'164' (0xA4),,
3.920337125,'128' (0x80),,
3.9205975625,'3' (0x03),,
3.920858,'0' (0x00),,
3.9211184375,'8' (0x08),,
3.921378875,'2' (0x02),,
3.9216393125,'0' (0x00),,
3.92189975,'5' (0x05),,
3.9221601875,'255' (0xFF),,
3.922420625,'255' (0xFF),,
3.9226810625,'0' (0x00),,
3.9229415,'1' (0x01),,
3.9232019375,'31' (0x1F),,
3.923462375,'0' (0x00),,
3.9237228125,'127' (0x7F),,
3.92398325,K (0x4B),,
*************************************************************************

TX18
3.9504179375,'1' (0x01),,
3.950678375,'164' (0xA4),,
3.9509388125,'128' (0x80),,
3.95119925,'3' (0x03),,
3.9514596875,'0' (0x00),,
3.951720125,'8' (0x08),,
3.9519805625,'2' (0x02),,
3.952241,'0' (0x00),,
3.9525014375,'5' (0x05),,
3.952761875,'255' (0xFF),,
3.9530223125,'255' (0xFF),,
3.95328275,'0' (0x00),,
3.9535431875,7 (0x37),,
3.953803625,'5' (0x05),,
3.9540640625,'0' (0x00),,
3.9543245,'17' (0x11),,
3.9545849375,'160' (0xA0),,
*************************************************************************

TX19
4.029774,'1' (0x01),,
4.0300344375,'164' (0xA4),,
4.030294875,'128' (0x80),,
4.0305553125,'3' (0x03),,
4.03081575,'0' (0x00),,
4.0310761875,'8' (0x08),,
4.031336625,'2' (0x02),,
4.0315970625,'0' (0x00),,
4.0318575,'5' (0x05),,
4.0321179375,'255' (0xFF),,
4.032378375,'255' (0xFF),,
4.0326388125,'0' (0x00),,
4.03289925,'1' (0x01),,
4.0331596875,. (0x2E),,
4.033420125,'0' (0x00),,
4.0336805625,'239' (0xEF),,
4.0339410625,^ (0x5E),,
*************************************************************************

TX20
4.0811588125,'1' (0x01),,
4.08141925,'164' (0xA4),,
4.0816796875,'128' (0x80),,
4.081940125,'3' (0x03),,
4.0822005625,'0' (0x00),,
4.082461,'8' (0x08),,
4.0827214375,'2' (0x02),,
4.082981875,'0' (0x00),,
4.0832423125,'5' (0x05),,
4.08350275,'255' (0xFF),,
4.0837631875,'255' (0xFF),,
4.084023625,'0' (0x00),,
4.0842840625,'1' (0x01),,
4.0845445,3 (0x33),,
4.0848049375,'0' (0x00),,
4.085065375,'191' (0xBF),,
4.085325875,W (0x57),,
*************************************************************************

TX21
4.1214228125,'1' (0x01),,
4.12168325,'164' (0xA4),,
4.1219436875,'128' (0x80),,
4.122204125,'3' (0x03),,
4.1224645625,'0' (0x00),,
4.122725,'8' (0x08),,
4.1229854375,'2' (0x02),,
4.1232459375,'7' (0x07),,
4.123506375,'5' (0x05),,
4.1237668125,'255' (0xFF),,
4.12402725,'255' (0xFF),,
4.1242876875,'0' (0x00),,
4.124548125,'1' (0x01),,
4.1248085625,'31' (0x1F),,
4.125069,'0' (0x00),,
4.1253294375,'153' (0x99),,
4.125589875,\n (0x0A),,
*************************************************************************

TX22
4.238126,'1' (0x01),,
4.2383864375,'164' (0xA4),,
4.238646875,'128' (0x80),,
4.2389073125,'3' (0x03),,
4.23916775,'0' (0x00),,
4.2394281875,'8' (0x08),,
4.239688625,'2' (0x02),,
4.2399490625,'0' (0x00),,
